arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,relax_mode,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
3x50,translation,"1,1",1,5,3617.18,3614.45,12.227032,12.611376,12.227032,12.551144,-0.060232,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.45,1.00x,0.384344,0.324112,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912926323022_3x50_translation_1.0,1.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912983648017_n2_3x50_translation_1.0,1.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"3,1",0,1,3616.48,3620.00,17.527100,19.408966,18.292241,19.094927,-0.314039,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3620.00,1.00x,1.881866,0.802686,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912740164522_3x50_translation_3.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,1/advStd_3x50_N1_19/63912820660331_n2_3x50_translation_3.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"3,1",0,1,3616.48,3616.27,17.527100,19.408966,18.205578,19.095206,-0.313759,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3616.27,1.00x,1.881866,0.889628,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912740164522_3x50_translation_3.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,1/advStd_3x50_N1_19/63912803959727_n2_3x50_translation_3.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"3,3",0,1,3615.53,3613.53,19.174119,19.507479,19.218611,19.532402,0.024924,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.53,1.00x,0.333360,0.313791,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912744360302_3x50_translation_3.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/advStd_3x50_N1_19/63912831485121_n2_3x50_translation_3.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"3,3",0,3,3616.24,3615.12,19.274012,19.511329,19.274012,19.485117,-0.026212,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3615.12,1.00x,0.237317,0.211105,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912744360302_3x50_translation_3.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/advStd_3x50_N1_19/63912831485121_n2_3x50_translation_3.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"3,3",1,5,3618.14,3614.10,12.459421,12.726534,12.505182,12.709797,-0.016737,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.10,1.00x,0.267113,0.204615,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912927473610_3x50_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/advStd_3x50_N1_19/63913011690140_n2_3x50_translation_3.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"3,3",1,6,3619.31,3614.10,11.464273,12.714629,12.446654,12.638235,-0.076393,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.10,1.00x,1.250356,0.191581,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912927473610_3x50_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/advStd_3x50_N1_19/63913011690140_n2_3x50_translation_3.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,translation,"3,3",1,6,3619.31,3621.74,11.464273,12.714629,12.385848,12.749508,0.034880,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3621.74,1.00x,1.250356,0.363660,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912927473610_3x50_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_3,3/advStd_3x50_N1_19/63913006316821_n2_3x50_translation_3.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,1,3620.83,3618.19,37.656386,54.322884,38.663132,54.391001,0.068118,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3618.19,1.00x,16.666497,15.727869,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,2,3623.78,3616.22,39.985211,54.339125,42.720761,54.455085,0.115959,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3616.22,1.00x,14.353914,11.734324,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,3,1814.89,3617.97,34.618706,54.339125,41.450290,54.333941,-0.005184,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3617.97,1.99x,19.720420,12.883651,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910328217802_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912794993348_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,linf,0.1,0,3,1814.89,3617.13,34.618706,54.339125,41.745906,61.156928,6.817803,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3617.13,1.99x,19.720420,19.411022,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910328217802_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,4,1817.37,3616.11,29.506831,54.330280,31.688486,54.384531,0.054251,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3616.11,1.99x,24.823448,22.696045,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910328217802_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,linf,0.1,0,4,1817.37,3616.07,29.506831,54.330280,30.850796,54.321235,-0.009045,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3616.07,1.99x,24.823448,23.470438,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910328217802_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912794993348_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,5,1812.49,3616.07,39.912181,54.335725,43.529619,54.451933,0.116208,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3616.07,2.00x,14.423543,10.922314,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910328217802_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,6,3616.40,3617.11,28.750601,54.322901,30.808586,54.446472,0.123571,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3617.11,1.00x,25.572300,23.637887,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,linf,0.1,0,6,3616.40,3615.92,28.750601,54.322901,28.983740,54.294536,-0.028366,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3615.92,1.00x,25.572300,25.310796,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912794993348_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,7,3618.34,3615.84,41.090714,54.333214,44.890645,54.445576,0.112362,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3615.84,1.00x,13.242500,9.554931,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,8,3615.99,3617.30,28.223531,54.317774,31.292373,54.431512,0.113738,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3617.30,1.00x,26.094243,23.139139,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,0,9,3616.65,3615.70,35.067999,60.035245,37.769181,54.451932,-5.583313,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3615.70,1.00x,24.967245,16.682751,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912795174320_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,linf,0.1,0,9,3616.65,3613.91,35.067999,60.035245,35.669648,54.304835,-5.730410,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.91,1.00x,24.967245,18.635187,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912739106759_cnn1_linf_0.1_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912794993348_n2_cnn1_linf_0.1_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,1,0,3621.18,3619.51,35.252006,74.919671,40.539947,75.123903,0.204231,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3619.51,1.00x,39.667665,34.583956,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925248645_cnn1_linf_0.1_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912983009566_n2_cnn1_linf_0.1_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt
cnn1,linf,0.1,1,0,3621.18,3614.80,35.252006,74.919671,39.841613,74.912856,-0.006815,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.80,1.00x,39.667665,35.071243,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925248645_cnn1_linf_0.1_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912976989334_n2_cnn1_linf_0.1_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,1,2,3618.57,3613.69,35.118843,74.938656,36.452972,74.905149,-0.033507,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.69,1.00x,39.819812,38.452177,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925248645_cnn1_linf_0.1_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912976989334_n2_cnn1_linf_0.1_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,1,3,3615.92,3624.90,40.382378,74.959298,44.957606,75.117353,0.158055,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3624.90,1.00x,34.576921,30.159747,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925248645_cnn1_linf_0.1_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912983009566_n2_cnn1_linf_0.1_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt
cnn1,linf,0.1,1,3,3615.92,3616.03,40.382378,74.959298,42.576356,74.936490,-0.022808,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3616.03,1.00x,34.576921,32.360134,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925248645_cnn1_linf_0.1_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912976989334_n2_cnn1_linf_0.1_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,linf,0.1,1,4,3615.75,3618.21,44.457641,86.745038,48.270998,75.105345,-11.639694,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,82,4,,0.00,3618.21,1.00x,42.287397,26.834347,TIME_LIMIT,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925248645_cnn1_linf_0.1_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/linf/eps_0.1/advStd_cnn1_N1_model_seed42_itr20/63912983009566_n2_cnn1_linf_0.1_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt
